ClaimId,CustomerId,PolicyId,ClaimType,ClaimDate,Details
CLID-282,CID-045,PID-116,Home,2023-02-25,The home experienced significant water damage due to a burst pipe.
CLID-283,CID-045,PID-116,Home,2022-11-21,The home experienced significant water damage due to a burst pipe.
CLID-284,CID-045,PID-117,Boat,2023-01-18,Claim submitted for boat damage after an accident at the marina.
CLID-285,CID-045,PID-117,Boat,2023-06-24,Claim submitted for boat damage after an accident at the marina.
CLID-286,CID-045,PID-117,Boat,2023-03-05,The boat had mechanical issues while out on the water causing delays.
CLID-287,CID-045,PID-117,Boat,2023-07-13,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-288,CID-045,PID-118,Boat,2025-11-04,Claim submitted for boat damage after an accident at the marina.
CLID-289,CID-045,PID-118,Boat,2025-11-12,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-290,CID-045,PID-118,Boat,2025-08-05,Claim submitted for boat damage after an accident at the marina.
CLID-291,CID-045,PID-119,Boat,2021-11-27,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-292,CID-045,PID-119,Boat,2021-10-26,The boat had mechanical issues while out on the water causing delays.
CLID-293,CID-045,PID-119,Boat,2022-07-10,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-294,CID-045,PID-119,Boat,2022-03-19,The boat had mechanical issues while out on the water causing delays.
CLID-295,CID-046,PID-120,Auto,2021-12-23,There was a car accident in a parking lot involving multiple vehicles.
CLID-296,CID-046,PID-120,Auto,2021-10-23,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-297,CID-046,PID-120,Auto,2022-04-19,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-298,CID-046,PID-120,Auto,2021-12-14,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-299,CID-046,PID-121,Home,2025-11-12,A tree fell on the customer's house during a storm causing substantial damage.
CLID-300,CID-046,PID-121,Home,2025-04-07,A tree fell on the customer's house during a storm causing substantial damage.
CLID-301,CID-047,PID-122,Auto,2024-02-07,There was a car accident in a parking lot involving multiple vehicles.
CLID-302,CID-047,PID-122,Auto,2024-05-18,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-303,CID-047,PID-122,Auto,2023-11-26,Car damage occurred from an uninsured motorist running a red light.
CLID-304,CID-047,PID-123,Home,2020-10-08,The home experienced significant water damage due to a burst pipe.
CLID-305,CID-047,PID-123,Home,2020-05-14,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-306,CID-047,PID-123,Home,2020-11-06,The home experienced significant water damage due to a burst pipe.
CLID-307,CID-047,PID-123,Home,2021-02-03,The home experienced significant water damage due to a burst pipe.
CLID-308,CID-047,PID-124,Auto,2022-01-22,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-309,CID-047,PID-124,Auto,2021-10-27,The claim was filed due to a car accident that caused minor damage.
CLID-310,CID-047,PID-124,Auto,2021-09-20,The claim was filed due to a car accident that caused minor damage.
CLID-311,CID-047,PID-125,Auto,2025-06-10,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-312,CID-047,PID-125,Auto,2025-11-12,The claim was filed due to a car accident that caused minor damage.
CLID-313,CID-047,PID-125,Auto,2025-10-06,The claim was filed due to a car accident that caused minor damage.
CLID-314,CID-048,PID-126,Boat,2021-09-19,Claim submitted for boat damage after an accident at the marina.
CLID-315,CID-048,PID-127,Home,2020-07-22,Home damage was reported after a severe storm caused leaks in the roof.
CLID-316,CID-048,PID-127,Home,2021-02-17,A tree fell on the customer's house during a storm causing substantial damage.
CLID-317,CID-048,PID-127,Home,2020-03-28,"Home was vandalized, leading to claims for broken windows and theft."
CLID-318,CID-048,PID-127,Home,2020-04-12,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-319,CID-049,PID-128,Home,2022-12-19,Home damage was reported after a severe storm caused leaks in the roof.
CLID-320,CID-049,PID-128,Home,2022-03-18,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-321,CID-049,PID-128,Home,2022-04-15,The home experienced significant water damage due to a burst pipe.
CLID-322,CID-049,PID-128,Home,2022-07-17,The home experienced significant water damage due to a burst pipe.
CLID-323,CID-049,PID-129,Auto,2020-11-18,There was a car accident in a parking lot involving multiple vehicles.
CLID-324,CID-050,PID-130,Home,2021-07-19,"Home was vandalized, leading to claims for broken windows and theft."
CLID-325,CID-050,PID-130,Home,2021-01-15,A tree fell on the customer's house during a storm causing substantial damage.
CLID-326,CID-050,PID-130,Home,2021-03-24,"Home was vandalized, leading to claims for broken windows and theft."
CLID-327,CID-050,PID-131,Boat,2021-06-20,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-328,CID-050,PID-132,Home,2022-02-16,Home damage was reported after a severe storm caused leaks in the roof.
CLID-329,CID-051,PID-133,Home,2022-10-27,"Home was vandalized, leading to claims for broken windows and theft."
CLID-330,CID-051,PID-133,Home,2022-07-28,The home experienced significant water damage due to a burst pipe.
CLID-331,CID-051,PID-133,Home,2022-07-28,A tree fell on the customer's house during a storm causing substantial damage.
CLID-332,CID-051,PID-134,Travel,2022-04-30,Claim filed for travel cancellation due to a medical emergency.
CLID-333,CID-051,PID-134,Travel,2022-07-27,Claim filed for travel cancellation due to a medical emergency.
CLID-334,CID-051,PID-135,Travel,2025-11-12,The trip was interrupted due to missed connections and claims have been initiated.
CLID-335,CID-051,PID-135,Travel,2025-11-12,Claim filed for travel cancellation due to a medical emergency.
CLID-336,CID-052,PID-136,Boat,2021-07-16,Claim submitted for boat damage after an accident at the marina.
CLID-337,CID-052,PID-136,Boat,2021-08-17,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-338,CID-052,PID-137,Home,2024-02-27,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-339,CID-052,PID-137,Home,2024-06-28,A tree fell on the customer's house during a storm causing substantial damage.
CLID-340,CID-052,PID-137,Home,2023-07-26,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-341,CID-052,PID-137,Home,2023-09-25,Home damage was reported after a severe storm caused leaks in the roof.
CLID-342,CID-053,PID-138,Travel,2023-10-20,The customer had to file a claim for lost luggage during travel.
CLID-343,CID-053,PID-138,Travel,2023-07-25,Claim filed for travel cancellation due to a medical emergency.
CLID-344,CID-053,PID-138,Travel,2023-08-03,The customer had to file a claim for lost luggage during travel.
CLID-345,CID-053,PID-138,Travel,2024-06-06,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-346,CID-053,PID-139,Auto,2025-11-12,The claim was filed due to a car accident that caused minor damage.
CLID-347,CID-053,PID-139,Auto,2025-11-12,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-348,CID-053,PID-139,Auto,2025-11-12,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-349,CID-053,PID-139,Auto,2025-11-12,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-350,CID-053,PID-140,Boat,2021-03-17,The boat had mechanical issues while out on the water causing delays.
CLID-351,CID-053,PID-140,Boat,2021-10-17,The boat had mechanical issues while out on the water causing delays.
CLID-352,CID-053,PID-140,Boat,2021-03-18,The boat had mechanical issues while out on the water causing delays.
CLID-353,CID-053,PID-140,Boat,2021-10-14,The boat had mechanical issues while out on the water causing delays.
CLID-354,CID-054,PID-141,Home,2022-01-27,A tree fell on the customer's house during a storm causing substantial damage.
CLID-355,CID-054,PID-141,Home,2022-09-22,Home damage was reported after a severe storm caused leaks in the roof.
CLID-356,CID-054,PID-141,Home,2022-03-11,"Home was vandalized, leading to claims for broken windows and theft."
CLID-357,CID-054,PID-142,Auto,2021-01-15,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-358,CID-055,PID-143,Travel,2021-01-06,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-359,CID-055,PID-143,Travel,2021-01-01,Travel issues due to missed connections and lost luggage during the trip.
CLID-360,CID-055,PID-143,Travel,2020-06-13,The trip was interrupted due to missed connections and claims have been initiated.
CLID-361,CID-055,PID-143,Travel,2021-03-17,The customer had to file a claim for lost luggage during travel.
CLID-362,CID-055,PID-144,Travel,2024-03-28,The customer had to file a claim for lost luggage during travel.
CLID-363,CID-055,PID-144,Travel,2024-06-19,The trip was interrupted due to missed connections and claims have been initiated.
CLID-364,CID-055,PID-144,Travel,2024-02-06,The trip was interrupted due to missed connections and claims have been initiated.
CLID-365,CID-055,PID-144,Travel,2024-01-04,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-366,CID-055,PID-145,Travel,2025-11-12,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-367,CID-055,PID-145,Travel,2025-11-12,Travel issues due to missed connections and lost luggage during the trip.
CLID-368,CID-055,PID-146,Auto,2023-07-09,The claim was filed due to a car accident that caused minor damage.
CLID-369,CID-055,PID-146,Auto,2022-11-15,There was a car accident in a parking lot involving multiple vehicles.
CLID-370,CID-056,PID-147,Boat,2020-10-26,The boat had mechanical issues while out on the water causing delays.
CLID-371,CID-056,PID-147,Boat,2020-07-06,The boat had mechanical issues while out on the water causing delays.
CLID-372,CID-056,PID-147,Boat,2021-02-22,The customer reported theft of their boating equipment while docked.
CLID-373,CID-056,PID-148,Auto,2025-09-06,There was a car accident in a parking lot involving multiple vehicles.
CLID-374,CID-056,PID-148,Auto,2025-10-22,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-375,CID-056,PID-148,Auto,2025-08-26,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-376,CID-056,PID-148,Auto,2025-09-03,The claim was filed due to a car accident that caused minor damage.
CLID-377,CID-056,PID-149,Home,2022-10-21,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-378,CID-056,PID-149,Home,2022-12-11,The home experienced significant water damage due to a burst pipe.
CLID-379,CID-056,PID-149,Home,2023-04-19,A tree fell on the customer's house during a storm causing substantial damage.
CLID-380,CID-057,PID-150,Boat,2025-10-16,The boat had mechanical issues while out on the water causing delays.
CLID-381,CID-058,PID-151,Auto,2021-11-20,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-382,CID-058,PID-152,Home,2022-06-01,A tree fell on the customer's house during a storm causing substantial damage.
CLID-383,CID-058,PID-152,Home,2021-11-22,The home experienced significant water damage due to a burst pipe.
CLID-384,CID-058,PID-152,Home,2022-04-23,A tree fell on the customer's house during a storm causing substantial damage.
CLID-385,CID-059,PID-153,Boat,2024-05-15,Claim submitted for boat damage after an accident at the marina.
CLID-386,CID-059,PID-153,Boat,2024-09-29,The customer reported theft of their boating equipment while docked.
CLID-387,CID-059,PID-153,Boat,2024-07-27,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-388,CID-059,PID-154,Home,2023-02-13,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-389,CID-059,PID-154,Home,2022-11-05,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-390,CID-059,PID-155,Boat,2020-06-14,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-391,CID-060,PID-156,Boat,2021-02-09,The customer reported theft of their boating equipment while docked.
CLID-392,CID-060,PID-156,Boat,2021-08-27,The customer reported theft of their boating equipment while docked.
CLID-393,CID-060,PID-156,Boat,2021-08-17,Claim submitted for boat damage after an accident at the marina.
CLID-394,CID-061,PID-157,Auto,2025-11-12,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-395,CID-061,PID-157,Auto,2025-11-12,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-396,CID-061,PID-157,Auto,2025-11-12,There was a car accident in a parking lot involving multiple vehicles.
CLID-397,CID-061,PID-158,Boat,2022-03-12,Claim submitted for boat damage after an accident at the marina.
CLID-398,CID-061,PID-158,Boat,2022-09-11,The boat had mechanical issues while out on the water causing delays.
CLID-399,CID-061,PID-159,Boat,2023-12-06,Claim submitted for boat damage after an accident at the marina.
